ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV,M_POV,E_UNEMP,M_UNEMP,E_PCI,M_PCI,E_NOHSDP,M_NOHSDP,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_MINRTY,M_MINRTY,E_LIMENG,M_LIMENG,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV,MP_POV,EP_UNEMP,MP_UNEMP,EP_PCI,MP_PCI,EP_NOHSDP,MP_NOHSDP,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_MINRTY,MP_MINRTY,EP_LIMENG,MP_LIMENG,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV,F_UNEMP,F_PCI,F_NOHSDP,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_THEME2,F_MINRTY,F_LIMENG,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_UNINSUR,M_UNINSUR,EP_UNINSUR,MP_UNINSUR,E_DAYPOP
48,TEXAS,TX,48005,Angelina,48005001001,"Census Tract 10.01, Angelina County, Texas",31.948200724388,5169,403,1709,133,1358,141,1108,331,265,133,12749,1698,1011,197,857,139,1254,197,760,173,198,88,3065,496,503,157,14,29,240,94,96,68,183,72,1138,104,27.5,8.5,14.5,6.7,12749.0,1698.0,29.1,5.2,16.6,2.6,24.3,3.3,18.9,4.0,14.6,6.3,59.3,8.4,10.3,3.1,0.8,1.7,14.0,5.2,7.1,5.0,13.5,5.2,22.0,1.1,0.8229,0.9709,0.9418,0.7808,3.5164,0.9486,0.7404,0.4168,0.8688,0.767,2.793,0.91,0.5348,0.7399,1.2747,0.6509,0.2846,0.7878,0.7406,0.8966,0.9725,3.6821,0.9647,11.2662,0.9691,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,901,208,22.4,5.3,4299
48,TEXAS,TX,48005,Angelina,48005001002,"Census Tract 10.02, Angelina County, Texas",86.963939183422,3969,446,1594,103,1369,133,727,285,147,75,22928,5422,453,169,666,137,1000,247,837,205,182,90,1516,568,149,123,0,18,456,104,78,52,16,18,17,16,18.7,6.5,8.6,4.2,22928.0,5422.0,17.0,5.9,16.8,3.2,25.2,5.5,21.1,4.8,13.3,6.5,38.2,13.7,4.1,3.4,0.0,1.2,28.6,6.5,5.7,3.8,1.2,1.4,0.4,0.4,0.6396,0.8265,0.5991,0.5581,2.6233,0.6985,0.7517,0.4692,0.9249,0.7135,2.8593,0.9295,0.3147,0.4966,0.8113,0.407,0.0,0.9277,0.6563,0.1546,0.6645,2.4031,0.5442,8.697,0.688,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,2,567,233,14.3,5.5,3528
48,TEXAS,TX,48005,Angelina,48005001100,"Census Tract 11, Angelina County, Texas",92.805997579958,6391,573,2615,160,2273,172,742,276,253,140,25500,2730,903,284,1091,155,1472,274,1402,261,218,96,662,769,106,102,20,26,619,166,65,53,90,76,115,51,11.8,4.3,8.9,4.7,25500.0,2730.0,20.2,5.9,17.1,2.4,23.0,3.8,22.3,4.0,9.6,4.2,10.4,12.0,1.7,1.7,0.8,1.0,23.7,6.2,2.9,2.4,4.0,3.3,1.8,0.8,0.4176,0.8441,0.5076,0.6312,2.4005,0.6287,0.7628,0.3355,0.9492,0.5067,2.5542,0.8156,0.0207,0.2664,0.2871,0.1169,0.2846,0.8935,0.412,0.4847,0.8173,2.8921,0.7525,8.1339,0.6175,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1268,366,20.2,5.4,3013
48,TEXAS,TX,48005,Angelina,48005001200,"Census Tract 12, Angelina County, Texas",154.09909007745,2515,373,2018,131,1062,137,482,232,88,63,23248,4352,293,87,665,127,594,168,767,177,146,73,246,481,0,52,0,18,650,136,39,45,29,23,0,13,19.2,8.1,11.1,6.3,23248.0,4352.0,17.0,4.6,26.4,5.3,23.6,5.7,30.5,6.5,13.7,6.7,9.8,19.1,0.0,2.2,0.0,0.9,32.2,6.2,3.7,4.2,2.7,2.1,0.0,0.5,0.653,0.9232,0.5861,0.5581,2.7204,0.7306,0.9679,0.3732,0.9954,0.7324,3.0689,0.9741,0.0174,0.0,0.0174,0.0052,0.0,0.9482,0.4931,0.3533,0.0,1.7946,0.2916,7.6013,0.5467,0,1,0,0,1,1,0,1,0,2,0,0,0,0,1,0,0,0,1,4,609,224,24.2,7.1,1543
48,TEXAS,TX,48005,Angelina,48005001300,"Census Tract 13, Angelina County, Texas",155.73847530843,5052,615,2495,145,1900,187,929,437,265,139,20427,3098,701,206,863,158,1198,276,1078,254,174,108,356,865,0,76,0,26,1047,248,3,19,43,27,0,19,18.6,8.6,13.3,6.6,20427.0,3098.0,20.2,5.7,17.1,3.6,23.7,4.6,21.3,4.5,9.2,5.6,7.0,17.1,0.0,1.7,0.0,1.1,42.0,9.1,0.2,1.0,2.3,1.4,0.0,0.4,0.6367,0.9598,0.691,0.6312,2.9187,0.7901,0.7628,0.3783,0.9282,0.4807,2.55,0.8133,0.0055,0.0,0.0055,0.0021,0.0,0.9812,0.0924,0.3052,0.0,1.3788,0.1617,6.853,0.4401,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,3,953,287,18.9,5.1,3101
48,TEXAS,TX,48007,Aransas,48007950100,"Census Tract 9501, Aransas County, Texas",183.335379079994,5419,813,4808,255,2380,302,772,459,171,107,28620,4634,453,169,2015,324,817,454,1503,390,92,91,998,1063,57,97,218,154,649,164,99,97,29,35,11,13,14.2,7.7,9.1,5.6,28620.0,4634.0,10.6,3.8,37.2,7.1,15.1,8.1,27.7,7.1,3.9,3.8,18.4,19.4,1.1,1.9,4.5,3.2,13.5,3.4,4.2,4.0,1.2,1.5,0.2,0.2,0.5015,0.8545,0.4025,0.3665,2.125,0.5442,0.9964,0.0704,0.9889,0.1341,2.1898,0.6108,0.0851,0.1817,0.2668,0.1079,0.4795,0.7813,0.5438,0.1546,0.587,2.5462,0.6123,7.1278,0.4741,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,2,810,247,14.9,3.9,3334
48,TEXAS,TX,48007,Aransas,48007950200,"Census Tract 9502, Aransas County, Texas",1.036863021328,1129,190,1609,109,622,104,48,42,3,5,66848,11600,6,8,590,127,71,57,178,69,25,29,76,274,3,50,182,77,30,32,16,29,23,14,0,13,4.3,3.6,0.6,0.9,66848.0,11600.0,0.6,0.8,52.3,12.2,6.3,4.9,15.8,6.3,4.0,4.7,6.7,24.3,0.3,4.5,11.3,4.7,1.9,2.0,2.6,4.7,3.7,2.1,0.0,1.2,0.1208,0.0167,0.0406,0.0128,0.1909,0.0065,0.9989,0.0157,0.7512,0.1398,1.9056,0.417,0.0046,0.0618,0.0664,0.018,0.6444,0.5557,0.3789,0.4525,0.0,2.0315,0.3858,4.1944,0.1217,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,19,19,1.7,1.7,1200
48,TEXAS,TX,48007,Aransas,48007950300,"Census Tract 9503, Aransas County, Texas",6.479907780882,6988,735,3432,292,2523,288,1540,931,137,131,37989,8975,993,285,1907,329,960,388,1213,347,101,114,2886,883,362,291,344,188,408,192,115,143,76,62,303,125,23.0,13.3,3.7,3.5,37989.0,8975.0,18.2,4.7,27.3,5.2,13.7,5.4,18.1,5.3,4.0,4.5,41.3,11.9,5.4,4.4,10.0,5.4,11.9,5.4,4.6,5.7,3.0,2.4,4.3,1.7,0.7433,0.3185,0.2085,0.587,1.8573,0.4565,0.9753,0.0541,0.8426,0.1398,2.0118,0.4882,0.3483,0.5694,0.9177,0.4675,0.622,0.7589,0.5738,0.3867,0.9097,3.2511,0.8747,8.0379,0.6062,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,2,1079,573,16.1,8.0,7456
48,TEXAS,TX,48007,Aransas,48007950400,"Census Tract 9504, Aransas County, Texas",2.332348359214,4889,744,2174,195,1429,210,1547,406,148,94,17559,2775,643,240,715,220,1555,395,940,249,197,114,2352,936,131,104,296,126,350,130,87,63,221,131,76,94,32.4,7.3,6.6,3.8,17559.0,2775.0,21.6,6.5,14.6,4.4,31.8,6.5,19.5,4.5,13.8,7.7,48.1,17.7,2.8,2.2,13.6,5.7,16.1,5.8,6.1,4.4,15.5,8.1,1.6,1.9,0.8844,0.6791,0.784,0.6565,3.004,0.8146,0.6442,0.8472,0.8874,0.7366,3.1154,0.9799,0.4227,0.3938,0.8165,0.4088,0.6811,0.8141,0.6813,0.9281,0.8007,3.9053,0.9864,10.8412,0.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1562,547,32.5,9.0,1995
48,TEXAS,TX,48007,Aransas,48007950500,"Census Tract 9505, Aransas County, Texas",58.864678099658,6338,941,4031,337,2478,297,1044,490,265,132,29072,5884,647,227,1354,317,1316,593,1355,338,206,152,1760,1197,18,76,0,26,1749,362,76,77,85,93,8,6,16.5,8.8,10.1,4.9,29072.0,5884.0,14.6,5.0,21.4,5.2,20.8,8.8,21.4,5.4,8.3,6.1,27.8,18.4,0.3,1.3,0.0,0.7,43.4,7.9,3.1,3.1,3.4,3.8,0.1,0.1,0.5821,0.8966,0.3912,0.4948,2.3647,0.6183,0.9011,0.224,0.9309,0.4237,2.4797,0.7838,0.1897,0.0618,0.2515,0.0995,0.0,0.9829,0.4336,0.4264,0.5245,2.3674,0.5296,7.4633,0.5259,0,0,0,0,0,1,0,1,0,2,0,0,0,0,1,0,0,0,1,3,1533,624,24.2,9.2,3970
48,TEXAS,TX,48009,Archer,48009020100,"Census Tract 201, Archer County, Texas",68.9453654105,2988,186,1130,53,1080,54,72,41,49,29,40458,4395,80,46,487,87,621,89,372,94,37,26,213,249,6,51,8,17,79,45,12,20,11,14,18,7,2.4,1.4,2.9,1.8,40458.0,4395.0,3.5,2.0,16.3,2.7,20.8,2.7,12.4,3.1,3.4,2.5,7.1,8.3,0.2,1.8,0.7,1.6,7.0,4.0,1.1,1.9,1.0,1.3,0.6,0.2,0.0449,0.2009,0.1727,0.1132,0.5317,0.0666,0.7249,0.224,0.544,0.1092,1.6021,0.2503,0.0061,0.0486,0.0547,0.0138,0.2701,0.6913,0.1865,0.1293,0.7031,1.9803,0.3645,4.1688,0.119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,94,6.7,3.2,1485
48,TEXAS,TX,48009,Archer,48009020200,"Census Tract 202, Archer County, Texas",509.162573850508,2322,189,1429,56,926,86,272,160,47,31,28495,4302,233,71,524,99,417,93,499,109,57,32,173,271,0,52,0,18,121,56,11,19,55,38,0,13,11.7,6.6,4.3,2.8,28495.0,4302.0,14.0,4.2,22.6,4.0,18.0,3.7,21.5,4.9,6.2,3.5,7.5,11.7,0.0,2.3,0.0,1.3,8.5,3.9,1.2,2.1,5.9,4.1,0.0,0.6,0.4126,0.3975,0.4063,0.479,1.6954,0.4047,0.9239,0.1289,0.9333,0.277,2.2631,0.6591,0.0075,0.0,0.0075,0.0029,0.0,0.7138,0.1978,0.6279,0.0,1.5395,0.206,5.5055,0.2575,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,2,302,117,13.0,4.8,1743
48,TEXAS,TX,48009,Archer,48009020300,"Census Tract 203, Archer County, Texas",325.18063145013,3479,194,1591,54,1326,83,462,154,61,32,26584,2859,245,64,683,110,874,128,496,95,121,47,631,266,73,59,0,18,187,52,27,21,58,28,58,58,13.6,4.5,3.4,1.8,26584.0,2859.0,10.9,2.8,19.6,3.3,25.1,3.4,14.5,2.7,9.1,3.5,18.1,7.6,2.2,1.8,0.0,1.2,11.8,3.2,2.0,1.6,4.4,2.1,1.7,1.7,0.481,0.2738,0.4712,0.3743,1.6003,0.3732,0.8554,0.4638,0.6813,0.4751,2.4756,0.7817,0.0822,0.3271,0.4093,0.1815,0.0,0.7579,0.2959,0.5199,0.8089,2.3826,0.5356,6.8678,0.4418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494,123,14.5,3.7,2851
48,TEXAS,TX,48011,Armstrong,48011950100,"Census Tract 9501, Armstrong County, Texas",909.10869388085,1916,125,932,31,708,58,135,65,9,10,31075,3001,164,50,400,44,396,59,234,59,48,31,179,163,18,50,4,13,126,41,18,22,8,8,63,53,7.3,3.6,0.9,1.1,31075.0,3001.0,11.6,3.4,20.9,2.4,20.7,2.8,12.6,3.0,6.8,4.5,9.3,8.5,1.0,2.8,0.4,1.5,13.5,4.3,2.5,3.1,1.1,1.2,3.3,2.8,0.2381,0.0268,0.3397,0.4015,1.0061,0.1982,0.8894,0.22,0.5597,0.3194,1.9885,0.4698,0.0153,0.1699,0.1852,0.0702,0.232,0.7813,0.3659,0.1404,0.8868,2.4064,0.5459,5.5862,0.2688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,53,7.6,2.6,1354
48,TEXAS,TX,48013,Atascosa,48013960100,"Census Tract 9601, Atascosa County, Texas",375.517068110382,7026,683,3090,199,2519,241,1325,615,193,130,31358,5010,873,359,1040,270,1775,305,878,262,263,134,3890,867,126,119,21,41,1018,247,144,94,141,96,0,19,18.9,8.6,5.9,4.0,31358.0,5010.0,19.3,7.2,14.8,3.9,25.3,3.6,12.5,3.6,10.4,5.2,55.4,11.1,1.9,1.8,0.7,1.3,32.9,7.5,5.7,3.7,5.6,3.7,0.0,0.3,0.6442,0.6082,0.3333,0.6102,2.1959,0.5659,0.6538,0.4767,0.5518,0.5532,2.2355,0.6428,0.4989,0.294,0.7929,0.3956,0.2701,0.9517,0.6563,0.6108,0.0,2.4889,0.5864,7.7132,0.5609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,975,347,13.9,4.8,6065
48,TEXAS,TX,48013,Atascosa,48013960201,"Census Tract 9602.01, Atascosa County, Texas",86.6784897277,7849,784,2352,142,2105,192,1045,603,527,286,20569,2246,942,306,840,206,2187,393,1009,254,249,131,5632,866,209,151,0,26,1069,195,215,109,141,88,69,31,13.4,7.4,14.4,7.3,20569.0,2246.0,19.5,5.5,10.7,2.7,27.9,4.2,13.0,3.2,11.8,6.2,71.8,8.4,2.8,2.0,0.0,1.1,45.5,8.0,10.2,5.1,6.7,4.1,0.9,0.4,0.4728,0.9699,0.685,0.6146,2.7423,0.7369,0.398,0.6486,0.5857,0.6339,2.2662,0.6606,0.644,0.3938,1.0378,0.5354,0.0,0.987,0.8621,0.6735,0.7383,3.2609,0.8784,9.3072,0.7707,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1140,394,14.7,4.9,5651
48,TEXAS,TX,48013,Atascosa,48013960202,"Census Tract 9602.02, Atascosa County, Texas",124.893597728732,10564,900,3646,281,3117,280,1784,720,261,159,19280,2910,1644,350,1302,271,3326,537,1482,361,296,123,7880,1034,741,327,0,29,1916,307,156,95,196,126,0,21,16.9,6.3,5.9,3.6,19280.0,2910.0,25.8,5.1,12.3,2.8,31.5,4.3,14.0,3.7,9.5,3.9,74.6,7.4,7.6,3.3,0.0,0.8,52.6,7.1,5.0,3.0,6.3,4.0,0.0,0.2,0.5916,0.6082,0.7293,0.7347,2.6638,0.7127,0.5115,0.8332,0.652,0.4996,2.4963,0.7901,0.6691,0.659,1.3281,0.6754,0.0,0.9948,0.6046,0.6532,0.0,2.2526,0.479,8.7408,0.6935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1977,688,18.7,6.3,3547
48,TEXAS,TX,48013,Atascosa,48013960300,"Census Tract 9603, Atascosa County, Texas",8.711312861012,3646,160,1336,166,1108,149,748,342,203,94,19151,2924,810,172,541,140,693,216,417,140,86,56,3278,221,176,116,0,18,210,86,71,53,105,58,50,23,20.8,9.5,11.1,5.2,19151.0,2924.0,32.4,6.5,14.8,3.7,19.0,5.9,11.6,3.9,7.8,5.0,89.9,4.6,5.0,3.3,0.0,1.4,15.7,6.0,6.4,4.8,9.5,4.8,1.4,0.6,0.6942,0.9232,0.7327,0.8227,3.1728,0.8597,0.6538,0.1547,0.4844,0.3885,1.6814,0.2885,0.8257,0.552,1.3777,0.7008,0.0,0.8089,0.7005,0.7993,0.7856,3.0943,0.8285,9.3262,0.773,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,844,219,23.5,6.1,4008
48,TEXAS,TX,48013,Atascosa,48013960401,"Census Tract 9604.01, Atascosa County, Texas",20.46368399344,2331,298,894,72,752,85,263,185,99,85,18358,2470,558,144,334,99,719,206,212,71,48,44,1832,383,147,91,0,18,377,86,123,62,54,42,0,13,11.4,7.9,9.3,6.9,18358.0,2470.0,39.3,8.1,14.3,4.1,30.8,7.9,9.1,3.6,6.4,5.8,78.6,13.0,7.5,4.6,0.0,2.1,42.2,9.8,16.4,8.1,7.2,5.5,0.0,0.6,0.4026,0.8652,0.7611,0.8917,2.9206,0.7914,0.6243,0.8026,0.3013,0.2896,2.0178,0.4936,0.7073,0.654,1.3613,0.6938,0.0,0.9814,0.9617,0.7002,0.0,2.6433,0.6538,8.943,0.7181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,508,163,21.8,6.0,814
48,TEXAS,TX,48013,Atascosa,48013960402,"Census Tract 9604.02, Atascosa County, Texas",21.992264514154,9039,675,3449,323,3048,299,838,406,99,107,32401,7321,776,277,1306,233,2523,355,941,267,401,148,4687,862,117,120,9,24,247,134,136,99,207,137,213,119,9.5,4.5,2.5,2.7,32401.0,7321.0,13.2,4.4,14.4,2.6,27.9,3.3,10.7,3.0,13.2,4.7,51.9,8.7,1.4,1.5,0.3,0.7,7.2,3.7,4.5,3.2,6.8,4.3,2.4,1.3,0.3242,0.1498,0.3092,0.4518,1.235,0.26,0.6312,0.6486,0.4235,0.7091,2.4124,0.751,0.4608,0.2219,0.6827,0.3353,0.2226,0.6944,0.5652,0.6793,0.8495,3.011,0.7984,7.3411,0.5061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015,572,11.5,6.2,10231
48,TEXAS,TX,48013,Atascosa,48013960500,"Census Tract 9605, Atascosa County, Texas",267.661439669562,2570,347,1140,79,839,120,510,230,104,57,18540,3107,535,168,591,171,601,161,317,109,30,26,1820,387,147,88,0,18,342,78,82,37,44,43,0,13,20.2,8.5,10.3,5.8,18540.0,3107.0,29.9,8.2,23.0,6.4,23.4,5.4,12.3,3.7,3.6,3.2,70.8,11.7,6.0,3.6,0.0,1.6,30.0,6.5,9.8,4.2,5.2,5.0,0.0,0.5,0.6793,0.9027,0.753,0.7919,3.1269,0.8471,0.9294,0.3607,0.5376,0.1192,1.9469,0.4411,0.635,0.5966,1.2316,0.6295,0.0,0.9361,0.8512,0.5822,0.0,2.3695,0.5306,8.6749,0.6853,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,3,432,138,16.8,5.0,2204
48,TEXAS,TX,48013,Atascosa,48013960600,"Census Tract 9606, Atascosa County, Texas",313.622622133992,5803,448,2337,259,1899,255,758,396,273,147,26514,6136,894,297,967,267,1738,193,630,213,294,143,3268,627,176,141,16,29,505,162,172,91,156,115,73,100,13.2,6.7,11.0,5.8,26514.0,6136.0,24.8,8.1,16.7,3.9,30.0,2.4,11.0,3.2,15.5,7.3,56.3,9.9,3.2,2.6,0.7,1.2,21.6,6.4,9.1,4.7,8.2,5.8,1.3,1.7,0.4641,0.9201,0.4735,0.7175,2.5752,0.6834,0.7448,0.7638,0.4453,0.8003,2.7542,0.8989,0.5067,0.4283,0.935,0.4759,0.2701,0.8711,0.8279,0.7502,0.776,3.4953,0.9319,9.7597,0.8329,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,774,289,13.5,4.8,6590
48,TEXAS,TX,48015,Austin,48015760100,"Census Tract 7601, Austin County, Texas",67.747048818546,2655,372,1131,97,968,107,340,138,93,49,23319,3521,424,160,497,101,732,203,384,100,49,31,1493,409,78,67,12,9,255,87,78,47,86,71,17,12,12.9,4.7,8.1,4.0,23319.0,3521.0,23.5,8.0,18.7,3.7,27.6,6.6,14.6,4.1,5.1,3.2,56.2,13.3,3.3,2.8,1.1,0.9,22.5,7.0,8.1,4.9,8.9,7.0,0.6,0.4,0.4559,0.798,0.5832,0.694,2.5311,0.6682,0.8246,0.6278,0.6882,0.2052,2.3458,0.7119,0.5059,0.4382,0.9441,0.4803,0.3122,0.8811,0.7907,0.7775,0.7031,3.4646,0.9258,9.2856,0.7671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,87,11.8,3.1,1577
48,TEXAS,TX,48015,Austin,48015760200,"Census Tract 7602, Austin County, Texas",58.230104018578,6016,427,2314,157,2026,144,839,373,79,53,27308,2662,749,224,876,158,1812,259,759,177,204,102,2625,541,453,162,16,27,366,141,152,90,76,51,0,19,14.0,6.0,2.9,1.8,27308.0,2662.0,19.5,5.4,14.6,2.6,30.1,3.7,12.6,2.8,10.1,5.0,43.6,8.5,8.4,2.9,0.7,1.2,15.8,5.8,7.5,4.4,3.8,2.5,0.0,0.3,0.495,0.2009,0.4476,0.6146,1.7581,0.4226,0.6442,0.7682,0.5597,0.5358,2.5079,0.7964,0.3734,0.685,1.0584,0.5455,0.2701,0.8103,0.7603,0.4617,0.0,2.3024,0.5005,7.6268,0.5507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,270,12.5,4.4,4079
48,TEXAS,TX,48015,Austin,48015760300,"Census Tract 7603, Austin County, Texas",138.827041298468,7040,559,3028,215,2612,236,550,326,94,71,29927,3234,991,244,1205,198,1674,319,662,207,232,122,3188,775,392,173,128,79,702,186,96,70,160,83,63,97,7.9,4.6,2.3,1.8,29927.0,3234.0,20.6,5.3,17.1,2.7,23.8,4.1,9.5,3.0,8.9,4.6,45.3,10.4,5.8,2.5,4.2,2.6,23.2,5.5,3.7,2.7,6.1,3.1,0.9,1.4,0.2625,0.1285,0.368,0.64,1.399,0.3116,0.7628,0.3852,0.3346,0.4616,1.9442,0.4394,0.3923,0.5872,0.9795,0.501,0.4675,0.8878,0.4931,0.6413,0.7383,3.228,0.8673,7.5507,0.5401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786,301,11.3,4.2,8387
48,TEXAS,TX,48015,Austin,48015760400,"Census Tract 7604, Austin County, Texas",190.062104108784,3641,411,2210,149,1457,152,613,285,36,38,35933,6453,326,106,821,136,709,232,434,112,95,70,1025,513,109,77,0,18,275,94,14,30,15,20,33,21,17.0,7.1,2.2,2.3,35933.0,6453.0,12.6,4.0,22.5,4.4,19.5,6.0,12.0,3.0,6.5,4.8,28.2,13.7,3.1,2.1,0.0,0.8,12.4,4.2,1.0,2.1,1.0,1.4,0.9,0.6,0.5938,0.1162,0.2399,0.4321,1.382,0.3065,0.9221,0.172,0.5141,0.298,1.9062,0.4172,0.1951,0.421,0.6161,0.2988,0.0,0.7677,0.1762,0.1293,0.7383,1.8115,0.2975,5.7158,0.2865,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,385,158,10.7,3.8,1851
48,TEXAS,TX,48015,Austin,48015760501,"Census Tract 7605.01, Austin County, Texas",109.76407271152,5097,459,2056,133,1795,150,297,228,45,32,39713,4832,349,144,1069,192,1309,273,595,147,108,74,897,614,80,124,13,29,219,104,24,24,47,47,154,76,6.0,4.6,2.2,1.6,39713.0,4832.0,10.0,4.2,21.0,3.8,25.7,4.8,12.0,3.0,6.0,4.1,17.6,11.9,1.7,2.6,0.6,1.4,10.7,5.1,1.3,1.4,2.6,2.6,3.0,1.5,0.1879,0.1162,0.1815,0.3474,0.833,0.1499,0.8919,0.5036,0.5141,0.2643,2.1739,0.5984,0.0786,0.2664,0.345,0.1461,0.2577,0.7437,0.2094,0.3399,0.8768,2.4275,0.5563,5.7794,0.2963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,176,6.9,3.5,3048
48,TEXAS,TX,48015,Austin,48015760502,"Census Tract 7605.02, Austin County, Texas",81.861059166214,5116,491,2452,198,2183,187,520,331,327,188,27789,3810,563,184,926,167,869,278,852,314,115,79,1812,643,337,160,60,77,400,161,199,151,106,75,11,9,10.2,6.0,11.4,6.6,27789.0,3810.0,15.6,4.7,18.1,3.6,17.0,5.2,16.7,6.3,5.3,3.6,35.4,12.1,6.8,3.2,2.4,3.2,16.3,6.5,9.1,6.9,4.9,3.4,0.2,0.2,0.3539,0.9303,0.4306,0.5249,2.2397,0.5813,0.802,0.1023,0.7868,0.2175,1.9086,0.4181,0.2796,0.6283,0.9079,0.4633,0.3954,0.8158,0.8279,0.5594,0.587,3.1855,0.8557,8.2417,0.6308,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,976,298,19.1,5.1,6304
48,TEXAS,TX,48017,Bailey,48017950100,"Census Tract 9501, Bailey County, Texas",826.971482981176,7092,0,2545,155,2111,192,987,469,74,60,21449,3413,1142,286,1000,163,2024,150,907,244,244,113,4746,219,881,313,53,45,244,106,165,88,83,67,197,80,14.5,6.9,2.2,1.8,21449.0,3413.0,25.9,6.4,14.1,2.3,28.5,2.1,13.2,3.6,11.6,5.3,66.9,3.1,13.3,4.7,2.1,1.8,9.6,4.2,7.8,4.1,3.9,3.1,2.8,1.1,0.515,0.1162,0.6531,0.7368,2.0211,0.5093,0.6125,0.6804,0.5982,0.622,2.5131,0.7981,0.596,0.8022,1.3982,0.7106,0.381,0.7274,0.7745,0.4746,0.8686,3.2261,0.8669,9.1585,0.7492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1421,427,20.6,6.2,7062
48,TEXAS,TX,48019,Bandera,48019000101,"Census Tract 1.01, Bandera County, Texas",87.960631380466,4343,470,2351,120,1710,161,403,210,86,61,27358,3240,257,132,1200,213,806,192,791,194,77,58,833,625,99,96,0,18,536,161,10,20,52,51,68,117,9.4,4.8,4.1,2.8,27358.0,3240.0,7.7,3.4,27.6,4.2,18.6,3.9,18.5,4.2,4.5,3.4,19.2,14.3,2.4,2.3,0.0,0.8,22.8,6.6,0.6,1.2,3.0,2.9,1.6,2.7,0.3209,0.3715,0.4461,0.2676,1.4061,0.3141,0.9765,0.145,0.855,0.167,2.1435,0.5775,0.0954,0.3512,0.4466,0.2008,0.0,0.8839,0.1232,0.3867,0.8007,2.1945,0.4548,6.1907,0.3479,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,712,261,16.7,5.4,5462
