year,stateabbr,statedesc,cityname,geographiclevel,datasource,category,uniqueid,measure,data_value_unit,datavaluetypeid,data_value_type,data_value,low_confidence_limit,high_confidence_limit,data_value_footnote_symbol,data_value_footnote,populationcount,geolocation,categoryid,measureid,cityfips,tractfips,short_question_text
2017,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001806,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,37.5,33,41.6,,,5550,"
,  
(30.3535089077, -97.6977872408)",PREVENT,ACCESS2,4805000,48453001806,Health Insurance
2017,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001811,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,36.8,31.3,42.4,,,3546,"
,  
(30.3261510878, -97.6850226617)",PREVENT,ACCESS2,4805000,48453001811,Health Insurance
2017,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001812,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,38.4,32.1,44.2,,,7549,"
,  
(30.329678639, -97.697934571)",PREVENT,ACCESS2,4805000,48453001812,Health Insurance
2017,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001813,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,40.9,35.4,46.1,,,5853,"
,  
(30.3451653645, -97.6875073111)",PREVENT,ACCESS2,4805000,48453001813,Health Insurance
2017,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001817,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,15.8,13,18.7,,,3616,"
,  
(30.3666407346, -97.7346650749)",PREVENT,ACCESS2,4805000,48453001817,Health Insurance
2017,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001818,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,32.6,28.2,36.7,,,5341,"
,  
(30.3602092627, -97.7222085004)",PREVENT,ACCESS2,4805000,48453001818,Health Insurance
2017,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001819,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,42.7,38.8,46.1,,,4265,"
,  
(30.3634311331, -97.7026508753)",PREVENT,ACCESS2,4805000,48453001819,Health Insurance
2017,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001820,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,40.3,34,46.3,,,7812,"
,  
(30.3718015582, -97.7148159897)",PREVENT,ACCESS2,4805000,48453001820,Health Insurance
2017,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001821,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,29,25.2,33.1,,,5204,"
,  
(30.3809891862, -97.7086033499)",PREVENT,ACCESS2,4805000,48453001821,Health Insurance
2017,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001822,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,39,34.3,43.2,,,6573,"
,  
(30.3741925894, -97.6963165649)",PREVENT,ACCESS2,4805000,48453001822,Health Insurance
2017,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001823,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,41.4,36.4,45.5,,,6478,"
,  
(30.3700997876, -97.6868971464)",PREVENT,ACCESS2,4805000,48453001823,Health Insurance
2017,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001824,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,17.4,14.9,20,,,1734,"
,  
(30.3851030924, -97.6791938103)",PREVENT,ACCESS2,4805000,48453001824,Health Insurance
2017,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001826,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,19.1,17.1,21.2,,,2276,"
,  
(30.4022432917, -97.6830258333)",PREVENT,ACCESS2,4805000,48453001826,Health Insurance
2017,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001828,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,12.3,10.2,14.7,,,3943,"
,  
(30.4215882992, -97.7237244649)",PREVENT,ACCESS2,4805000,48453001828,Health Insurance
2017,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001829,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,15.3,13.5,17.4,,,2443,"
,  
(30.4163985388, -97.7128338245)",PREVENT,ACCESS2,4805000,48453001829,Health Insurance
2017,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001832,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,20,17.3,23,,,2509,"
,  
(30.3801454054, -97.6688141961)",PREVENT,ACCESS2,4805000,48453001832,Health Insurance
2017,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001833,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,33.7,29.5,37.7,,,7089,"
,  
(30.3640068193, -97.6764901387)",PREVENT,ACCESS2,4805000,48453001833,Health Insurance
2017,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001834,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,21.6,19.1,24,,,6723,"
,  
(30.3530097713, -97.6626570933)",PREVENT,ACCESS2,4805000,48453001834,Health Insurance
2017,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001835,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,26.6,24.1,29.2,,,5000,"
,  
(30.3868001522, -97.661485146)",PREVENT,ACCESS2,4805000,48453001835,Health Insurance
2017,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001839,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,20.8,18.3,23.7,,,7267,"
,  
(30.4047333982, -97.6589226842)",PREVENT,ACCESS2,4805000,48453001839,Health Insurance
2017,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001840,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,26.1,22.9,29.7,,,1107,"
,  
(30.4266403327, -97.6575234346)",PREVENT,ACCESS2,4805000,48453001840,Health Insurance
2017,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001842,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,28.5,26,30.9,,,2035,"
,  
(30.3755684675, -97.6313378757)",PREVENT,ACCESS2,4805000,48453001842,Health Insurance
2017,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001843,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,17.8,15.3,20.2,,,2272,"
,  
(30.3885473458, -97.6999972777)",PREVENT,ACCESS2,4805000,48453001843,Health Insurance
2017,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001844,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,20.4,17.9,23.2,,,3668,"
,  
(30.3959573783, -97.7013524585)",PREVENT,ACCESS2,4805000,48453001844,Health Insurance
2017,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001845,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,15.5,13.5,17.7,,,3111,"
,  
(30.3924931419, -97.6904359465)",PREVENT,ACCESS2,4805000,48453001845,Health Insurance
2017,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001846,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,10.8,9.1,12.7,,,2379,"
,  
(30.4360239746, -97.7137664933)",PREVENT,ACCESS2,4805000,48453001846,Health Insurance
2017,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001847,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,18.1,15.7,20.7,,,6752,"
,  
(30.4283193463, -97.6904273075)",PREVENT,ACCESS2,4805000,48453001847,Health Insurance
2017,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001848,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,17.9,15.3,20.5,,,4515,"
,  
(30.4180610095, -97.6857056708)",PREVENT,ACCESS2,4805000,48453001848,Health Insurance
2017,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001849,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,15.9,14,18.1,,,5627,"
,  
(30.394644055, -97.7201266116)",PREVENT,ACCESS2,4805000,48453001849,Health Insurance
2017,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001850,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,19.1,16.6,21.9,,,3890,"
,  
(30.4119050232, -97.7017857374)",PREVENT,ACCESS2,4805000,48453001850,Health Insurance
2017,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001851,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,NA,NA,NA,*,Estimates suppressed for population less than 50,3,"
,  
(30.4600829163, -97.6701585646)",PREVENT,ACCESS2,4805000,48453001851,Health Insurance
2017,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001856,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,20.3,18.4,22.5,,,2738,"
,  
(30.353335584, -97.6079431835)",PREVENT,ACCESS2,4805000,48453001856,Health Insurance
2017,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001857,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,NA,NA,NA,*,Estimates suppressed for population less than 50,21,"
,  
(30.4542409169, -97.6658834326)",PREVENT,ACCESS2,4805000,48453001857,Health Insurance
2017,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001901,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,11.3,9.3,14.1,,,5207,"
,  
(30.2502692071, -97.786239289)",PREVENT,ACCESS2,4805000,48453001901,Health Insurance
2017,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001908,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,15.9,13.5,18.8,,,5177,"
,  
(30.2673616151, -97.8917527564)",PREVENT,ACCESS2,4805000,48453001908,Health Insurance
2017,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001910,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,10.1,8.5,12.5,,,4147,"
,  
(30.2699849071, -97.7981662119)",PREVENT,ACCESS2,4805000,48453001910,Health Insurance
2017,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001911,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,11.7,9.9,14.7,,,2825,"
,  
(30.2584881046, -97.7858836263)",PREVENT,ACCESS2,4805000,48453001911,Health Insurance
2017,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001912,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,9.5,8.2,11.1,,,2437,"
,  
(30.3333544667, -97.8115308042)",PREVENT,ACCESS2,4805000,48453001912,Health Insurance
2017,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001913,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,7.9,6.6,10,,,2152,"
,  
(30.3164410718, -97.8027771068)",PREVENT,ACCESS2,4805000,48453001913,Health Insurance
2017,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001914,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,10.9,8.9,13.2,,,5862,"
,  
(30.2536853912, -97.8331354066)",PREVENT,ACCESS2,4805000,48453001914,Health Insurance
2017,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001915,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,15.9,13.2,18.9,,,1439,"
,  
(30.2407457634, -97.83861472)",PREVENT,ACCESS2,4805000,48453001915,Health Insurance
2017,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001917,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,8.6,7.5,10.2,,,1035,"
,  
(30.2652325209, -97.8192599071)",PREVENT,ACCESS2,4805000,48453001917,Health Insurance
2017,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001919,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,8,6.8,9.9,,,420,"
,  
(30.2734714063, -97.8018505029)",PREVENT,ACCESS2,4805000,48453001919,Health Insurance
2017,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453002002,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,17.7,14.9,21.1,,,2865,"
,  
(30.2229526115, -97.7848718292)",PREVENT,ACCESS2,4805000,48453002002,Health Insurance
2017,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453002003,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,27.8,24.6,31.5,,,3653,"
,  
(30.2190129023, -97.7747282501)",PREVENT,ACCESS2,4805000,48453002003,Health Insurance
2017,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453002004,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,16.2,13.6,19,,,2191,"
,  
(30.2361336363, -97.7881708211)",PREVENT,ACCESS2,4805000,48453002004,Health Insurance
2017,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453002005,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,22.6,18.3,27.3,,,4729,"
,  
(30.2348343932, -97.7801522706)",PREVENT,ACCESS2,4805000,48453002005,Health Insurance
2017,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453002104,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,22.6,19.5,26.2,,,2867,"
,  
(30.314728019, -97.6965718144)",PREVENT,ACCESS2,4805000,48453002104,Health Insurance
2017,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453002105,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,31.4,27.7,35.4,,,4536,"
,  
(30.314917851, -97.705591437)",PREVENT,ACCESS2,4805000,48453002105,Health Insurance
2017,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453002106,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,21.7,18.3,25.1,,,3027,"
,  
(30.3067312672, -97.690303652)",PREVENT,ACCESS2,4805000,48453002106,Health Insurance
2017,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453002107,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,27.8,24.4,31.4,,,3712,"
,  
(30.2956745244, -97.6828566374)",PREVENT,ACCESS2,4805000,48453002107,Health Insurance
2017,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453002108,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,25.3,22.1,28.7,,,3143,"
,  
(30.2973106702, -97.6691253437)",PREVENT,ACCESS2,4805000,48453002108,Health Insurance
2017,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453002109,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,24.5,21.5,27.7,,,3830,"
,  
(30.2815093198, -97.6905730589)",PREVENT,ACCESS2,4805000,48453002109,Health Insurance
2017,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453002110,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,34.2,30.8,37.6,,,4222,"
,  
(30.2741418689, -97.677459415)",PREVENT,ACCESS2,4805000,48453002110,Health Insurance
2017,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453002111,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,35.7,31.2,40,,,4747,"
,  
(30.2572676419, -97.6858164503)",PREVENT,ACCESS2,4805000,48453002111,Health Insurance
2017,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453002112,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,34,30.6,37.4,,,4996,"
,  
(30.3139333247, -97.682596712)",PREVENT,ACCESS2,4805000,48453002112,Health Insurance
2017,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453002113,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,22.8,19.6,26.4,,,3571,"
,  
(30.3170432569, -97.6725319322)",PREVENT,ACCESS2,4805000,48453002113,Health Insurance
2017,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453002201,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,34.2,31.4,37.1,,,1799,"
,  
(30.3159610657, -97.6544814328)",PREVENT,ACCESS2,4805000,48453002201,Health Insurance
2017,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453002202,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,38.9,34.4,43.3,,,5251,"
,  
(30.3081938914, -97.6364300736)",PREVENT,ACCESS2,4805000,48453002202,Health Insurance
2017,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453002207,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,NA,NA,NA,*,Estimates suppressed for population less than 50,12,"
,  
(30.2474717883, -97.6375197951)",PREVENT,ACCESS2,4805000,48453002207,Health Insurance
2017,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453002208,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,41.1,37.5,44.7,,,7067,"
,  
(30.2806565747, -97.6516820949)",PREVENT,ACCESS2,4805000,48453002208,Health Insurance
2017,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453002211,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,31.7,27.5,35.7,,,1065,"
,  
(30.2775754938, -97.6282935126)",PREVENT,ACCESS2,4805000,48453002211,Health Insurance
2017,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453002212,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,28.6,24.9,32.4,,,331,"
,  
(30.3101329564, -97.5916015422)",PREVENT,ACCESS2,4805000,48453002212,Health Insurance
2017,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453002304,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,27.2,21.7,33.8,,,2794,"
,  
(30.2435864378, -97.7233108422)",PREVENT,ACCESS2,4805000,48453002304,Health Insurance
2017,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453002307,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,28.8,25.1,32.5,,,5270,"
,  
(30.2230763009, -97.7411141975)",PREVENT,ACCESS2,4805000,48453002307,Health Insurance
2017,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453002308,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,23.1,19.7,26.8,,,6353,"
,  
(30.229013308, -97.7521619377)",PREVENT,ACCESS2,4805000,48453002308,Health Insurance
2017,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453002310,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,42.4,38.1,46.3,,,3185,"
,  
(30.2274869026, -97.6671445631)",PREVENT,ACCESS2,4805000,48453002310,Health Insurance
2017,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453002312,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,43.2,36.8,48.9,,,7157,"
,  
(30.2261210929, -97.6946650587)",PREVENT,ACCESS2,4805000,48453002312,Health Insurance
2017,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453002313,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,30.8,26.7,35.2,,,4311,"
,  
(30.2201787759, -97.7259170867)",PREVENT,ACCESS2,4805000,48453002313,Health Insurance
